X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,X_53,X_54,X_55,X_56,X_57,X_58,X_59,X_60,X_61,X_62,X_63,X_64,X_65,X_66,X_67,X_68,X_69,X_70,X_71,X_72,X_73,X_74,X_75,X_76,X_77,X_78,X_79,X_80,X_81,X_82,X_83,X_84,X_85,X_86,X_87,X_88,X_89,X_90,X_91,X_92,X_93,X_94,X_95,Date,ID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015866031274713296,0.032347935711468455,0.048383122847253754,0.0364968245781792,0.11852115555926959,0.08008336989983032,0.07872705509878379,0.07029152182085285,0.03852001133418405,0.02834671128459094,0.038036325403340045,0.07639001426336098,0.10209799626325058,0.1317544317869573,0.06964967372202631,0.0940441597345352,0.36753589904682843,0.2878452617985601,0.7009947820519133,1.1444487485743375,1.165432289945522,0.9258291784605451,0.5482059858544631,0.4437150994865126,0.27613032781964686,0.18185726773743044,0.1132474505638525,0.034830873887360586,0.022241545761288044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-11,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007419559478819253,0.0595665701255897,0.11025253248426645,0.1466221750786554,0.7374743462301954,1.0207217841686964,1.2431985671657986,1.468589986261621,1.614729729794474,1.5468697541370235,1.5932028759765624,1.824133231941801,1.8218959054073514,1.733016657869336,1.7437504784257056,1.4107459305956573,0.46156312508516706,1.6526811748900208,1.6754857570115524,1.4533396744791665,1.480852330954871,1.3861684255642357,1.2228915665753475,1.080146505455717,,0.635774116942062,0.49220280866929145,0.31314458913167315,0.19216126724871166,0.1276515286633193,0.05242400334380017,0.013365530410909926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016905778143139335,0.00785322178429449,0.031649181836351785,0.16409825967576766,0.6886087560252456,0.8955997943549637,1.1394758810371621,1.0895406499746265,1.3657071603651165,0.35436926784611084,0.9467165132643706,1.476356817143862,1.2413730901236624,1.593924022962782,1.6136636378793758,0.8731202356485461,1.344537548765966,1.0556250945881227,1.0876212968465002,1.0737423089646378,0.9906285889727222,0.5920745748515513,0.47431417657781216,0.1966122412285706,0.3257038927478145,0.2992205356167255,0.12063440729830764,0.08752859597100147,0.18843391249546704,0.11577539661087337,0.056172945657854294,0.015437668256890429,0.0002863377767139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-13,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020859476199948598,0.06559886795163695,0.03487443459293568,0.04332696740702189,0.04393005803426102,0.0675008678324068,0.08033860737172711,0.07073889617627604,0.06083386264707199,0.07277704289778743,0.09438191479720755,0.07702076414144811,0.08282597737845195,0.07848846020565707,0.1147430459622449,0.11458843055228159,0.12816749309963646,0.3306185537380642,0.13084527748497343,0.14492941003069829,0.1558345721848558,0.10550250018544016,0.1812538353556971,0.05329224109789683,0.057653248328082864,0.03675815246486318,0.029608852445097658,0.011099183469849666,0.00038343082272683336,0.001368323868297828,0.00039452837707496804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-14,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076872829724518735,0.020081257676018555,0.01957613879230547,0.03848052796545932,0.04607247805689571,0.048450134897134185,0.05440330788319423,0.05727242750557986,0.05879398126205423,0.05596356016866028,0.05239192142301279,0.05107231929481548,0.054930877466603675,0.061667989069620725,0.04221430667277948,0.05799496785562859,0.07752173771533012,0.09489205567645279,0.0620774504564601,0.05306380650303561,0.054724750969735524,0.0373156346452859,0.024620082624173943,0.02829902505792389,0.018078026585534663,0.0130024617270659,0.009826005162369976,0.004710520073003739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-15,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.016444630092001e-05,0.003176475387350315,0.013564040482980344,0.030249100990149203,0.03391234003791264,0.026710519774989346,0.048917928061696835,0.05176134987321565,0.06784525386906952,0.042666851503379,0.05545275618238093,0.3243875621342568,0.2641118750570672,0.25432539830942497,0.07710891462997188,0.11282301732479719,0.16354666967866974,0.14266312630344444,0.02572097347208362,0.03149687347666229,0.03238501258866121,0.011317191551565827,0.04460543749345213,0.018554266716904064,0.0006730535294617067,0.0125931242821287,0.015098978204252112,0.014594590531098853,0.0001020283561921912,0.0010442827748712465,0.0007527257354968534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-16,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352888849046e-05,0.006770836502243573,0.02180453031259149,0.03442710405699796,0.05626119904490424,0.0989707166713572,0.10801170649210605,0.1209165134006076,0.0633702728733906,0.10202886516282267,0.1731735466467537,0.20135142154854374,0.1954031233184214,0.20625344476126753,0.48910779778940333,0.7488835165138606,0.6081021842840937,0.31288253494966134,0.25438808176314337,0.22691145246099084,0.6213335192295517,0.5095750972474818,0.03353878440433074,0.17323629013431155,0.5356113055677159,0.1437745036199664,0.0976541410515332,0.05469707040334359,0.01571659944879709,0.010902053081896412,0.0007725622903998467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010313564775345693,0.058211976030411235,0.1574131642489963,0.23323914141786864,0.3190176823594834,0.47792457309299047,0.6122210205271242,0.7624281673177083,0.9104077848314834,1.241372371366013,1.4435861359427868,1.4174021271872175,1.360496397813253,1.135900425467618,0.914319439633598,0.9789397167493503,0.9773786018880206,0.7283584265286082,0.7955281342230903,0.7320029977756076,0.7530216426117328,0.5898623848950579,0.502714065841507,0.3331424143716965,0.2761813881527857,0.22964973751491968,0.19265565784975325,0.14734213597987075,0.08339520600094129,0.04862115791617353,0.028695356997171986,0.012724601167854514,0.0006247992097272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-18,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038620721761111337,0.034194066559712896,0.07851958321761467,0.15659306714603058,0.23223103382842794,0.23643759263222153,0.22924294493791567,0.2820236022933,0.7073956681729248,1.5791404950366823,1.2860717378841557,0.3047830840186002,0.32692110198955754,0.6148202718032574,1.6833525243111678,1.0943751171356,0.3621963230967095,0.19730008776615582,0.10687817157350261,0.08365600364025462,0.1813196166256688,0.05487949577192925,0.05475954235941113,0.04606013227843478,0.036719366354008166,0.020040419947306258,0.0127713937455463,0.0026996382631126865,6.760000387827546e-06,6.7600003878275405e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-19,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0282223224633334e-05,0.002847137254512007,0.02010140219794374,0.02900456157292055,0.047147564461999976,0.05936777110740876,0.07679027404146778,0.05421988917630704,0.0245915219233136,0.0193368876761621,0.017441215003844178,0.01625937290872217,0.023498961914632004,0.027668164641578633,0.029391205768629945,0.039743072086476094,0.04558744767088714,0.049965438846421927,0.04493992531861877,0.045895479956789394,0.030750395178973388,0.01753903011349362,0.02548085427763843,0.03517241463331613,0.023784436682740086,0.01105021152730184,0.008172031521330968,0.009383349792374105,0.0013547574223382603,0.0006464271529718499,2.2533334626091803e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-20,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008688728379595878,0.015297778003088151,0.02025239339194588,0.03278084425518732,0.04403639578446216,0.06696680605118395,0.07135946504909013,0.06997433666740795,0.036643656896393824,0.044269000717462904,0.06059650566123701,0.07170060451839953,0.0769501138983832,0.07008451667279277,0.05039425224160865,0.048579437801788666,0.05912596892351564,0.0804929442155041,0.06616212322952215,0.0554259599728054,0.052542495226720325,0.0513346948878677,0.07943219437650688,0.07923752627502746,0.09781596464582133,0.09468365824600268,0.09953573138025658,0.043582379061286695,0.02696304542235984,0.010885382886084564,0.008710757250296634,0.0007775958042727427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-21,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010046184386485575,,,,,,,,,,0.1551588977872655,0.1720405842265392,0.2626138183113978,0.3807477476793968,0.5442770646918494,0.6111906475366904,0.9697052950301104,1.6457362878004578,1.352740585211807,1.3255517878857608,1.3516488532315636,1.2426956543232774,0.839644886271536,0.69846122531467,1.0054660980572367,0.9488677904639776,0.6945516436395197,0.47823022136352067,0.3272678576128333,0.2167144878164821,0.15574085485972985,0.08096699355849019,0.038220521941363515,0.010613131014238419,1.165517308246e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-22,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.636888927883333e-05,0.0002543880413061742,0.0022885510966512796,0.026122770405600626,0.027433235408262875,0.021265858956896682,0.03797387892915793,0.03251244717299395,0.03008765987321742,0.04285664115836115,0.041211588448112006,0.03503845294046215,0.030080608565033768,0.0541759225377304,0.04908584847715809,0.05888975182862936,0.09901389100981864,0.09196221569411582,0.05286496922686399,0.093020974529098,0.06022723794470134,0.0389473157747801,0.021764772373247036,0.019431310419851362,0.02949528395060829,0.03089199569234795,0.001104235163672891,0.03015890394288839,0.01343651977963385,0.009680191332078349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-23,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033821884545975195,0.015494692025515783,0.04632599666949531,0.08644241274143317,0.09743018604031979,0.07318690248718748,0.027436144387340995,0.06107548366473548,0.18077256655722168,0.09107944840763717,0.22582349630947768,0.3415570398249454,0.3078859098905498,0.3288393248119927,0.2893527342229968,0.28779800963042884,0.4652121066188753,0.28625794644689695,0.22195298137230565,0.19781250142360404,0.18643567191571267,0.24585712939342017,0.27461985442799475,0.14737656314771114,0.09738335147098116,0.11946800392464875,0.15963975112758505,0.11875963399064596,0.08925370837777255,0.06351019811101959,0.023282810796563295,0.00018708889351950504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002422438234400333,0.03059263717410676,0.05820735079624699,0.06984428957989945,0.09790827085148693,0.14971472522404142,0.13757802558913068,0.16101673314412432,0.22546843811035153,0.2836327512613932,0.4114180797661675,0.3998833816189237,0.581399776272244,0.3709252423143228,0.3765555943915217,0.3981441435903083,0.2810996726473906,0.27290238579968473,0.3549355805508514,0.4449533998539591,0.4078498915060305,0.2640474377279596,0.15405357970774855,0.16163989623829186,0.1303373232257877,0.07409906596772056,0.04734748941269927,0.05549643114246725,0.05530586664834194,0.017599458116381153,0.021463723559970633,0.027366885996486002,0.005646403380495498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-01-25,1
